node,score
10799,0.005871761528458538
15389,0.007802340702210663
16711,0.00032509752925877764
6440,0.004491347404221266
5918,0.00005501650495148545
11684,0.00033009902970891267
3816,0.062073622086625986
10698,0.0037561268380514154
4970,0.0012653796138841651
8960,0.001490447134140242
10337,0.002095628688606582
10581,0.0008102430729218765
13965,0.00025007502250675204
177,0.0165999799939982
3340,0.000010003000900270082
14001,0.0002200660198059418
2556,0.000025007502250675202
9675,0.044758427528258475
15411,0.001235370611183355
7076,0.0000850255076522957
748,0.0006601980594178253
9327,0.0001100330099029709
17156,0.00555666700010003
1792,0.0001700510153045914
11549,0.00020006001800540162
11375,0.00009002700810243072
11609,0.00308592577773332
13010,0.0832299689906972
2110,0.005471641492447735
9110,0.0006451935580674203
6430,0.000005001500450135041
10979,0.0316444933480044
11280,0.0016454936480944284
16580,0.0016504951485445635
9623,0.0002700810243072922
8975,0.0002700810243072922
17070,0.015394618385515655
6625,0.0030409122736821045
13012,0.0012903871161348405
4517,0.00001500450135040512
1325,0.0016504951485445635
13662,0.013404021206361909
6762,0.0024307292187656297
11477,0.00027508252475742724
714,0.001455436630989297
5527,0.00010003000900270081
5590,0.11888566569970992
11410,0.00017505251575472642
9169,0.013063919175752725
7367,0.0004101230369110733
3962,0.017690307092127638
6672,0.000050015004501350405
11920,0.002920876262878864
2804,0.0001350405121536461
14968,0.0012853856156847055
11349,0.0005251575472641792
7880,0.011538461538461539
15250,0.045593678103431026
372,0.006672001600480144
40,0.00009002700810243072
9824,0.00007502250675202561
3315,0.000370111033309993
17159,0.001090327098129439
17147,0.01751025307592278
468,0.0013504051215364609
10041,0.00367110133039912
8415,0.0023957187156146845
648,0.000050015004501350405
1181,0.0047014104231269385
16563,0.0012103631089326798
8591,0.0008502550765229569
2540,0.00045013504051215364
12346,0.04086225867760328
15551,0.0019105731719515854
6681,0.052110633189956984
11628,0.0006401920576172852
13510,0.000025007502250675202
368,0.0026307892367710313
11170,0.05020506151845554
10498,0.0013804141242372712
8429,0.01096328898669601
6463,0.0006501950585175553
1317,0.0010053015904771432
10623,0.000985295588676603
10040,0.008987696308892668
7033,0.002950885265579674
8777,0.0022606782034610383
724,0.0006501950585175553
11481,0.029148744623387016
16473,0.0013404021206361908
15072,0.011458437531259379
1420,0.0009602880864259277
13519,0.004321296388916675
7148,0.010248074422326697
13082,0.0033560068020406122
9395,0.0007152145643693108
7306,0.028563569070721218
1676,0.00007502250675202561
16998,0.0018155446633990196
12238,0.11282884865459637
5638,0.00001500450135040512
10733,0.003235970791237371
319,0.006406922076622987
7479,0.015649694908472542
14797,0.0015254576372911873
9111,0.07113133940182055
800,0.000020006001800540163
4382,0.0007652295688706612
7937,0.027153145943783135
6655,0.396333900170051
12717,0.00045013504051215364
8663,0.00020506151845553665
8254,0.002545763729118736
5995,0.0005901770531159348
6773,0.0004401320396118836
15162,0.000020006001800540163
9294,0.002950885265579674
6474,0.013148944683405021
4523,0.0011303391017305191
13968,0.0006852055616685006
13420,0.0047114134240272085
11453,0.09974492347704311
12596,0.061178353506051816
3156,0.000005001500450135041
9156,0.03927678303491047
9003,0.0003100930279083725
1418,0.00251075322596779
12321,0.012963889166750025
12603,0.00035510653195958787
1720,0.0004201260378113434
6923,0.05642192657797339
5121,0.00001500450135040512
2159,0.0000850255076522957
11775,0.0005201560468140442
2413,0.00009502850855256577
7330,0.001830549164749425
6764,0.0002850855256576973
15801,0.00030509152745823747
11536,0.00048514554366309895
5080,0.0018955686706011803
17558,0.0013103931179353806
9879,0.004116234870461138
12898,0.0005051515454636391
2402,0.0014204261278383515
1237,0.0001700510153045914
7911,0.02467740322096629
9777,0.001595478643593078
9517,0.00043513053916174855
9503,0.0678853656096829
7586,0.0012153646093828149
16452,0.003310993297989397
1258,0.0014454336300890266
8490,0.004591377413223967
7884,0.0016454936480944284
2469,0.000005001500450135041
2554,0.00007502250675202561
11917,0.03322996899069721
6223,0.0004101230369110733
11931,0.0007102130639191757
9775,0.0014304291287386215
2106,0.014389316795038512
10138,0.13736120836250876
11499,0.016775032509752926
2460,0.00007502250675202561
2080,0.00015004501350405122
8013,0.03881664499349805
13217,0.17469740922276683
674,0.014579373812143644
1034,0.0002700810243072922
2250,0.0029058717615284583
6826,0.000010003000900270082
12676,0.00025507652295688707
58,0.023352005601680503
11954,0.00033009902970891267
10037,0.0019205761728518555
9749,0.0008702610783234971
6939,0.0014454336300890266
8755,0.0003601080324097229
16737,0.000005001500450135041
1789,0.0004901470441132339
2493,0.000035010503150945284
1598,0.03579073722116635
14554,0.02589776933079924
4617,0.00030509152745823747
16689,0.0001850555166549965
16926,0.00010003000900270081
2689,0.00031509452835850753
10674,0.0012953886165849755
3101,0.000010003000900270082
17172,0.00035510653195958787
6460,0.0003401020306091828
6936,0.000005001500450135041
16243,0.00033009902970891267
15474,0.000035010503150945284
4673,0.00010503150945283585
9990,0.03614584375312594
12515,0.00006501950585175553
4465,0.0002100630189056717
1557,0.0019855956787036113
9400,0.0006501950585175553
9983,0.004641392417725317
8105,0.00013003901170351105
1530,0.00007502250675202561
11734,0.0010203060918275483
9437,0.0018555566670001
8619,0.008722616785035511
9691,0.0005801740522156647
12681,0.00020006001800540162
11974,0.05646193858157447
11420,0.04639391817545264
9718,0.009272781834550365
12556,0.00029008702610783233
15263,0.0011503451035310593
1042,0.0005751725517655296
5174,0.0002850855256576973
16019,0.0059817945383615085
12889,0.023662098629588877
16037,0.0002850855256576973
14616,0.00033009902970891267
2165,0.010208062418725617
463,0.0003601080324097229
10061,0.012348704611383415
10562,0.0006301890567170151
15229,0.002875862758827648
2061,0.000040012003601080326
13542,0.02776332899869961
8773,0.0009752925877763329
7455,0.02056116835050515
12252,0.006431929578873662
3722,0.0006601980594178253
13520,0.0001700510153045914
271,0.002090627188156447
12698,0.03062918875662699
16614,0.00032509752925877764
3775,0.00369110733219966
16732,0.00001500450135040512
8550,0.0014004201260378114
